Nama Produk;Nama Customer;Review;Rating;Merchant;Link;
CASIO AE-1200WH-1AVD / AE1200WH;p***r;oke;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;ridwan;sesuai,bintang lima berbicara;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Ade;pengirimannya aja si yg lama;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Valensius;Sesuai ekspektasi, jam original;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Michael;Semuanya sempurna! penjual yang sangat direkomendasikan!!!;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Dedi;Barang berfungsi dengan baik;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;D***i;keren sesuai . terima kasih banyak sudah amanah;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;A***s;Jam ori, dari pihak seller tdk bermasalah. hanya kurir nya gak rekomen. Pake sameday sampai nya 2 hari;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Onif;sesuai pesanan;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Febby;nice banget;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;hardi;recommended store;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;mnm;sesuai pesanan, seller ramah, fast respon, pengiriman cepat;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Akbari;Barang nya ok punya dan respon pelayanannya Ok, mantab;5;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;Marjohan;Baik tapi pengiriman lumayan lama;4;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
CASIO AE-1200WH-1AVD / AE1200WH;nanda;Sesuai dengan yang di iklankan.;4;time piece indonesia;https://www.tokopedia.com/indotimepiece/jam-tangan-casio-ae-1200wh-1avd-ae1200wh-original-bergaransi?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Riskhi;Bagus ????????????;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;N***o;Barang cukup bagus, tapi pengiriman lama sekali, di review lagi untuk pengirimannya, Terima Kasih;4;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Rian;masih sama kaya yang dulu,bahan enak,jam nya bagus,kuatt;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;M***a;bagus modelnya semoga awet cm bgg cara ngatur hari nya..blm nemu..;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Ester;modelnya keren sesuai estimasi pengiriman aman;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;nurhasmi;sudah dateng cuma belum ngerti cara settingnya;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Franciscus;cocok;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;B***s;produk recomended. pengiriman cepat. hanya saja pihak expedisi lempar paket kerumah asal lempar kena mobil.;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;sapariyanto;ukuran pas di tangan saya;4;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;E***n;Barang Sesuai, namun kenag cahrge ongkir, padahal free ongkir;3;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;G***y;Barang berfungsi dengan baik, tapi pengiriman barang h+1;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;H***I;model bagus.karet lentur.cara seting mudah.makasi ya;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Retno;-pengiriman melebihi estimasi -penjual tdk ada koordinasi dan tdk memantau brg yg sdh di pick up -mesti di komplain, baru ada tindak lanjut;1;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Rudy;mantap semoga awet;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Prasetyo;barang murah dan bagus;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Dinar;ok lahh mudah2 an awet ...;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;B***g;barang sesuai dengan pesanan dan pict......pelayanan sangat responsif....mantaaap;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;darwanto;terimakasih Bagus sip jam Nya sesuai Dgn pesen an . jangan ragu dan bimbang Klu belanja di sini;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;P***A;barang sesuai dan keren;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;ridwa;Terima kasih seller, jam sudah diterima dengan kondisi baik dan berfungsi normal, ulasan baru disampaikan setelah harus translate petunjuk manualx utk setting jam,...??;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;y***n;model bagus, berfungsi baik;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Anaflian;harganya terjangkau,, jamnya OK;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Judge;Keren. ????;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;zulfa;modelnya Keren barangnya bagus Insyaallah awet;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Muhammad;keren;4;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Romadhoni;cocok untuk tangan besar, model OK;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Rudy;jam tangan yg dikirim.. ujung talinya seperti habis ke gunting jam ngga bisa setting hari bulan dan tahun;1;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Andi;mantap keren;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;F***y;mantap.. jam nya keren sesuai harga;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;A***s;recomended seller;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Nurul;barangnya berkualitas, bagus. alangkah baiknya hari Sabtu dan Minggu tetap ON,dan tak perlu menunggu hari senin jadi bisa kirim setiap hari demi kepuasan konsumen;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;S***i;harga murah tampilan wahhh;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Miftah;Bagus berfungsi dengan baik;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;kiki;keren;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;Willy;Jam mantap bangeett. Hrga boleh merakyat tpi kualitas terdepan. Langsung dipakai biar ganteng max;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;H***N;model bagus, pas ditangan;5;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
SKMEI 1251 Black Water Resistant 50M;d***i;keren,biasanya belanja di toko sebelah packagingnya rapih,tapi ini cuma di kasih bubblewrap aja,tapi thx banyak seller;4;SKMEI OFFICIAL STORE;https://www.tokopedia.com/skmeiofficialid/jam-tangan-pria-digital-skmei-1251-black-water-resistant-50m?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Dedy;barang awett ??;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Delta;keren bgt barangnya;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";A***n;Penjual responsif dan informatif;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Munaryo;Terimakasih, paket sdh diterima dengan baik.;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";T***i;packing aman pake wrap. barang masih segel. blom dicoba nyalain, karna buat kado.;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Rika;Bagus original;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Rizqi;packing rapih.. barang original.. bergaransi.. overall nicee.. thank u;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Nokijelly;Bagus! Pengiriman cepat;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";A***l;tksh Amazfit Official pesanan jam tangan saya sdh mendarat dan diterima semua sesuai lkp dan berfungsi jam nya;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Agus;nice;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";F***n;ok baranh bagus murah fitur limayan lengkap;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";K***h;Semoga Awet;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Rayhan;barang sesuuai deskripsi dan cepat pengiriman;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Vinna;bagus, soal pengoperasian lumayan;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";W***n;Kereeen. Berfungsi dengan baik;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Donny;Sampai dgn selamat, barang di jamin ori karena dr official store. cuma respon toko agak lama;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";e***e;PERFECT !!! responnya AWESOME !!!;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Fidera;Barangnya original ?? Kelengkapan sesuai Proses pesanan cepat Packaging aman ??;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Aswin;barang sampai dengan selamat dan berfungsi dengan baik. semoga awet ??;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Danang;... barang sudah diterima dengan baik dan berfungsi baik... Terima kasih;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Dirga;barang datang sesuai pesanan, cepat, rapi dan aman;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";molly;sejauh ini bagus. semoga gk cepet rusah;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Sofi;thanks seller semoga berkah jualannya;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Theo;Ok;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Siska;jam nya blm di buka karena kafo, tapi overall Ok;5;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";B***u;Barang Ok dan berfungsi baik;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Muhamad;jam sesuai iklan;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";aff;mantab,keren;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";maria;Sebenarnya barang bagus, oke, ori juga tapi pengiriman same day, pesen dr pagi dateng jam 10 malem. Selama ini gaada same day tp baru dateng semalem itu. Complaint dr chat baik2 agar lebih memperhatikan merchant pengirimannya mereka tapi penjual gak terima. Pembelian pertama dulu baik2 aja, tp pembelian kedua ini penjual seperti tidak bisa menerima saran ya;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";E***o;barangnya original, tp kok kartu garansinya kok ga ada ya padahal di keterangan ada kartu garansinya. ini official bukan ya?;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
"Amazfit Bip U Pro Smartwatch 1.43"" Touch Screen, GPS jam tangan SpO2 - Bip 3 Pro Black";Rifki;Ada garansi resmi. Cara setting-nya gampang. Barangnya original ??. Ringan dipakai . Kelengkapan sesuai. Proses pesanan cepat. Packaging aman ??. Packaging rapi. Baterai awet. Fitur mudah digunakan.;4;Amazfit Official;https://www.tokopedia.com/amazfitofficial-/amazfit-bip-u-pro-smartwatch-1-43-touch-screen-gps-jam-tangan-spo2-bip-3-pro-black?extParam=ivf%3Dfalse%26src%3Dsearch;
